   344    0.26575E+04    0.17174E+02    0.30999E-01    0.98373E+02
   345    0.26300E+04    0.17335E+02    0.31097E-01    0.97108E+02
   346    0.26029E+04    0.17495E+02    0.31196E-01    0.95822E+02
   347    0.25760E+04    0.17653E+02    0.31293E-01    0.94498E+02
   348    0.25495E+04    0.17808E+02    0.31391E-01    0.93145E+02
   349    0.25234E+04    0.17962E+02    0.31488E-01    0.91763E+02
   350    0.24975E+04    0.18113E+02    0.31585E-01    0.90358E+02
   351    0.24722E+04    0.18262E+02    0.31682E-01    0.88924E+02
   352    0.24471E+04    0.18409E+02    0.31778E-01    0.87461E+02
   353    0.24224E+04    0.18553E+02    0.31874E-01    0.85976E+02
   354    0.23980E+04    0.18695E+02    0.31970E-01    0.84461E+02
   355    0.23740E+04    0.18835E+02    0.32066E-01    0.82924E+02
   356    0.23505E+04    0.18972E+02    0.32161E-01    0.81366E+02
   357    0.23274E+04    0.19106E+02    0.32256E-01    0.79785E+02
   358    0.23046E+04    0.19238E+02    0.32351E-01    0.78182E+02
   359    0.22822E+04    0.19367E+02    0.32446E-01    0.76550E+02
   360    0.22602E+04    0.19492E+02    0.32541E-01    0.74903E+02
   361    0.22386E+04    0.19616E+02    0.32636E-01    0.73232E+02
   362    0.22175E+04    0.19736E+02    0.32731E-01    0.71540E+02
   363    0.21967E+04    0.19853E+02    0.32825E-01    0.69829E+02
   364    0.21764E+04    0.19967E+02    0.32920E-01    0.68100E+02
   365    0.21564E+04    0.20078E+02    0.33014E-01    0.66352E+02
   366    0.21369E+04    0.20187E+02    0.33109E-01    0.64587E+02
   367    0.21178E+04    0.20291E+02    0.33204E-01    0.62805E+02
   368    0.20991E+04    0.20393E+02    0.33298E-01    0.61007E+02
   369    0.20809E+04    0.20491E+02    0.33393E-01    0.59194E+02
   370    0.20631E+04    0.20586E+02    0.33488E-01    0.57368E+02
   371    0.20458E+04    0.20677E+02    0.33583E-01    0.55527E+02
   372    0.20288E+04    0.20765E+02    0.33678E-01    0.53673E+02
   373    0.20123E+04    0.20850E+02    0.33774E-01    0.51808E+02
   374    0.19963E+04    0.20932E+02    0.33869E-01    0.49931E+02
   375    0.19806E+04    0.21009E+02    0.33965E-01    0.48043E+02
   376    0.19654E+04    0.21083E+02    0.34061E-01    0.46146E+02
   377    0.19507E+04    0.21154E+02    0.34157E-01    0.44240E+02
   378    0.19364E+04    0.21220E+02    0.34253E-01    0.42324E+02
   379    0.19225E+04    0.21284E+02    0.34350E-01    0.40403E+02
   380    0.19091E+04    0.21343E+02    0.34447E-01    0.38473E+02
   381    0.18961E+04    0.21399E+02    0.34544E-01    0.36537E+02
   382    0.18836E+04    0.21450E+02    0.34642E-01    0.34597E+02
   383    0.18715E+04    0.21498E+02    0.34740E-01    0.32651E+02
   384    0.18599E+04    0.21542E+02    0.34839E-01    0.30702E+02
   385    0.18487E+04    0.21582E+02    0.34937E-01    0.28750E+02
   386    0.18379E+04    0.21619E+02    0.35036E-01    0.26796E+02
   387    0.18275E+04    0.21651E+02    0.35136E-01    0.24841E+02
   388    0.18177E+04    0.21680E+02    0.35236E-01    0.22885E+02
   389    0.18082E+04    0.21704E+02    0.35337E-01    0.20929E+02
   390    0.17992E+04    0.21725E+02    0.35438E-01    0.18975E+02
   391    0.17907E+04    0.21742E+02    0.35539E-01    0.17023E+02
   392    0.17825E+04    0.21755E+02    0.35641E-01    0.15073E+02
   393    0.17748E+04    0.21765E+02    0.35743E-01    0.13127E+02
   394    0.17675E+04    0.21769E+02    0.35846E-01    0.11185E+02
   395    0.17607E+04    0.21771E+02    0.35950E-01    0.92482E+01
   396    0.17542E+04    0.21768E+02    0.36054E-01    0.73175E+01
